id,summary,content,steps,notes,status
dich_vu__ans_424,Mirae Asset có thu phí thu hộ khi thanh toán qua VNPT Money không?,"Hiện tại việc thanh toán khoản vay Mirae Asset trên VNPT Money là miễn phí. Nếu có phát sinh phí trong tương lai, hệ thống sẽ thông báo rõ ràng.",,,active
dich_vu__ans_425,Thời hạn gạch nợ của Mirae Asset?,"Giao dịch thường được gạch nợ trong ngày làm việc. Nếu thanh toán vào cuối tuần/lễ, giao dịch sẽ được ghi nhận vào ngày làm việc tiếp theo.",,,active
dich_vu__ans_426,Mua bảo hiểm trên VNPT Money có được nhận hợp đồng giấy không? - Bảo hiểm VietinBank,Các sản phẩm bảo hiểm trên VNPT Money là bảo hiểm điện tử (e-Policy). Giấy chứng nhận bảo hiểm được gửi qua email và có giá trị pháp lý tương đương bản giấy. Quý khách có thể yêu cầu gửi bản cứng tùy theo quy định của từng nhà bảo hiểm.,,,active
dich_vu__ans_427,Quy trình bồi thường bảo hiểm - Bảo hiểm VietinBank,"Khi có sự kiện bảo hiểm xảy ra, Quý khách vui lòng liên hệ hotline của công ty bảo hiểm (được ghi trong Giấy chứng nhận) hoặc thực hiện yêu cầu bồi thường online ngay trên ứng dụng (đối với một số sản phẩm hỗ trợ).",,,active
dich_vu__ans_428,Cách tra cứu hợp đồng bảo hiểm đã mua - Bảo hiểm VietinBank,"Quý khách vào mục 'Tài chính - Bảo hiểm' > chọn 'Bảo hiểm của tôi' để xem lại toàn bộ các hợp đồng hiệu lực, lịch sử đóng phí và quyền lợi bảo hiểm.",,,active
dich_vu__ans_429,Thanh toán phí bảo hiểm định kỳ - Bảo hiểm VietinBank,"VNPT Money hỗ trợ thanh toán phí tái tục cho Manulife, Prudential, v.v. Quý khách chỉ cần nhập Số hợp đồng bảo hiểm để tra cứu kỳ phí cần đóng.",,,active
dich_vu__ans_430,Hướng dẫn thanh toán khoản vay tiêu dùng - MSB Credit,"1. Chọn đơn vị tài chính (FE Credit, Home Credit, Shinhan...).
2. Nhập Số hợp đồng vay hoặc Số CMND/CCCD.
3. Nhập số tiền muốn thanh toán (một số đơn vị yêu cầu thanh toán đúng số tiền tối thiểu).
4. Xác nhận giao dịch.",,,active
dich_vu__ans_431,Thanh toán vay bao lâu thì được gạch nợ? - MSB Credit,"Đối với thanh toán vay/tín dụng, thời gian gạch nợ phụ thuộc vào đối tác tài chính, thường từ 1-3 ngày làm việc (trừ T7, CN). Quý khách nên thanh toán trước ngày đáo hạn ít nhất 2 ngày để tránh bị tính phạt chậm trả.",,,active
dich_vu__ans_432,Nhập sai số hợp đồng vay có lấy lại tiền được không? - MSB Credit,"Việc nhập sai số hợp đồng có thể dẫn đến thanh toán cho người khác. Quý khách cần liên hệ ngay tổng đài 18001091 để báo cáo tra soát, tuy nhiên khả năng hoàn tiền phụ thuộc vào sự hợp tác của đơn vị tài chính và người thụ hưởng nhầm.",,,active
dich_vu__ans_433,Phí thanh toán vay tiêu dùng - MSB Credit,Một số đối tác tài chính có thể thu phí thu hộ. Mức phí này (nếu có) sẽ được hiển thị rõ ràng trên màn hình xác nhận thanh toán trước khi Quý khách nhập mật khẩu.,,,active
dich_vu__ans_434,Hướng dẫn thanh toán khoản vay tiêu dùng - FE Credit,"1. Chọn đơn vị tài chính (FE Credit, Home Credit, Shinhan...).
2. Nhập Số hợp đồng vay hoặc Số CMND/CCCD.
3. Nhập số tiền muốn thanh toán (một số đơn vị yêu cầu thanh toán đúng số tiền tối thiểu).
4. Xác nhận giao dịch.",,,active
dich_vu__ans_435,Thanh toán vay bao lâu thì được gạch nợ? - FE Credit,"Đối với thanh toán vay/tín dụng, thời gian gạch nợ phụ thuộc vào đối tác tài chính, thường từ 1-3 ngày làm việc (trừ thứ 7, chủ nhật). Quý khách nên thanh toán trước ngày đáo hạn ít nhất 2 ngày để tránh bị tính phạt chậm trả.",,,active
dich_vu__ans_436,Nhập sai số hợp đồng vay có lấy lại tiền được không? - FE Credit,"Việc nhập sai số hợp đồng có thể dẫn đến thanh toán cho người khác. Quý khách cần liên hệ ngay tổng đài 18001091 để báo cáo tra soát, tuy nhiên khả năng hoàn tiền phụ thuộc vào sự hợp tác của đơn vị tài chính và người thụ hưởng nhầm.",,,active
dich_vu__ans_437,Phí thanh toán vay tiêu dùng - FE Credit,Một số đối tác tài chính có thể thu phí thu hộ. Mức phí này (nếu có) sẽ được hiển thị rõ ràng trên màn hình xác nhận thanh toán trước khi Quý khách nhập mật khẩu.,,,active
dich_vu__ans_438,Hướng dẫn sử dụng dịch vụ AEON Finance,"Để sử dụng dịch vụ AEON Finance, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'AEON Finance' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Vào mục ""Thanh toán vay tiêu dùng"" > Chọn ""AEON"".
2. Nhập Số hợp đồng hoặc Số CMND/CCCD.
3. Nhập số tiền thanh toán.
4. Xác nhận giao dịch.",,,active
dich_vu__ans_439,Kiểm tra lịch sử giao dịch AEON Finance,"Quý khách có thể xem lại chi tiết các giao dịch AEON Finance đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_440,Lỗi thanh toán AEON Finance bị treo,"Trong trường hợp thanh toán AEON Finance bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_441,Dịch vụ AEON Finance hỗ trợ nguồn tiền nào?,"Dịch vụ AEON Finance trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_442,Tôi nhập số hợp đồng AEON nhưng báo không tồn tại?,"Vui lòng kiểm tra lại xem Quý khách có đang nhập nhầm Số thẻ thành viên AEON hay không. Cần nhập chính xác ""Số hợp đồng tín dụng"" được cấp khi vay.",,,active
dich_vu__ans_443,Có thể thanh toán thẻ tín dụng AEON qua mục này không?,"Mục AEON Finance thường dùng để thanh toán khoản vay trả góp. Để thanh toán dư nợ thẻ tín dụng, Quý khách vui lòng kiểm tra xem có mục ""Thanh toán thẻ tín dụng"" riêng biệt hay không hoặc sử dụng chuyển khoản ngân hàng.",,,active
dich_vu__ans_444,Thanh toán AEON Finance xong có tin nhắn xác nhận không?,"Sau khi thanh toán thành công, Quý khách sẽ nhận được thông báo trong ứng dụng VNPT Money. Ngoài ra, AEON cũng sẽ gửi tin nhắn SMS xác nhận khi tiền đã vào hệ thống của họ (có thể chậm hơn vài giờ).",,,active
dich_vu__ans_445,Hướng dẫn sử dụng dịch vụ Tiết kiệm Online,"Để sử dụng dịch vụ Tiết kiệm Online, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Tiết kiệm Online' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn dịch vụ ""Tiết kiệm Online"".
2. Chọn Ngân hàng liên kết muốn gửi tiết kiệm.
3. Chọn Kỳ hạn gửi và Số tiền gửi.
4. Xác nhận mở sổ tiết kiệm.",,,active
dich_vu__ans_446,Kiểm tra lịch sử giao dịch Tiết kiệm Online,"Quý khách có thể xem lại chi tiết các giao dịch Tiết kiệm Online đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_447,Lỗi thanh toán Tiết kiệm Online bị treo,"Trong trường hợp thanh toán Tiết kiệm Online bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_448,Dịch vụ Tiết kiệm Online hỗ trợ nguồn tiền nào?,"Dịch vụ Tiết kiệm Online trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_449,Gửi tiết kiệm trên VNPT Money có an toàn như tại quầy không?,Tuyệt đối an toàn. Sổ tiết kiệm được mở trực tiếp tại hệ thống Core Banking của các Ngân hàng liên kết. VNPT Money chỉ đóng vai trò là kênh kết nối. Quý khách được hưởng đầy đủ bảo hiểm tiền gửi theo quy định Nhà nước.,,,active
dich_vu__ans_450,Tất toán sổ tiết kiệm online trước hạn có bị mất lãi không?,"Nếu tất toán trước hạn, Quý khách sẽ chỉ được hưởng lãi suất không kỳ hạn (thường rất thấp, khoảng 0.1-0.2%/năm) cho thời gian thực gửi, thay vì lãi suất có kỳ hạn ban đầu.",,,active
dich_vu__ans_451,Tôi có thể dùng nguồn tiền Mobile Money để gửi tiết kiệm không?,Hiện tại quy định chỉ cho phép sử dụng nguồn tiền từ Ví điện tử hoặc Tài khoản ngân hàng liên kết để gửi tiết kiệm. Nguồn Mobile Money chưa hỗ trợ dịch vụ này do giới hạn hạn mức giao dịch.,,,active
dich_vu__ans_452,Mua bảo hiểm trên VNPT Money có được nhận hợp đồng giấy không? - Hóa đơn Tài chính Bảo hiểm,Các sản phẩm bảo hiểm trên VNPT Money là bảo hiểm điện tử (e-Policy). Giấy chứng nhận bảo hiểm được gửi qua email và có giá trị pháp lý tương đương bản giấy. Quý khách có thể yêu cầu gửi bản cứng tùy theo quy định của từng nhà bảo hiểm.,,,active
dich_vu__ans_453,Quy trình bồi thường bảo hiểm - Hóa đơn Tài chính Bảo hiểm,"Khi có sự kiện bảo hiểm xảy ra, Quý khách vui lòng liên hệ hotline của công ty bảo hiểm (được ghi trong Giấy chứng nhận) hoặc thực hiện yêu cầu bồi thường online ngay trên ứng dụng (đối với một số sản phẩm hỗ trợ).",,,active
dich_vu__ans_454,Cách tra cứu hợp đồng bảo hiểm đã mua - Hóa đơn Tài chính Bảo hiểm,"Quý khách vào mục 'Tài chính - Bảo hiểm' > chọn 'Bảo hiểm của tôi' để xem lại toàn bộ các hợp đồng hiệu lực, lịch sử đóng phí và quyền lợi bảo hiểm.",,,active
dich_vu__ans_455,Thanh toán phí bảo hiểm định kỳ - Hóa đơn Tài chính Bảo hiểm,"VNPT Money hỗ trợ thanh toán phí tái tục cho Manulife, Prudential, v.v. Quý khách chỉ cần nhập Số hợp đồng bảo hiểm để tra cứu kỳ phí cần đóng.",,,active
dich_vu__ans_456,Hướng dẫn sử dụng dịch vụ Manulife,"Để sử dụng dịch vụ Manulife, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Manulife' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn mục ""Bảo hiểm"" > ""Manulife"".
2. Nhập Số hợp đồng bảo hiểm.
3. Chọn loại phí cần đóng (Phí định kỳ, trả vay...).
4. Kiểm tra số tiền và thanh toán.",,,active
dich_vu__ans_457,Kiểm tra lịch sử giao dịch Manulife,"Quý khách có thể xem lại chi tiết các giao dịch Manulife đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_458,Lỗi thanh toán Manulife bị treo,"Trong trường hợp thanh toán Manulife bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_459,Dịch vụ Manulife hỗ trợ nguồn tiền nào?,"Dịch vụ Manulife trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_460,"Tôi đóng phí bảo hiểm Manulife bị sai số hợp đồng, xử lý sao?",Quý khách cần liên hệ ngay hotline Manulife 19001776 và cung cấp biên lai thanh toán để nhờ họ tra soát và điều chỉnh sang đúng hợp đồng của mình. VNPT Money không thể can thiệp vào hệ thống quản lý hợp đồng của Manulife.,,,active
dich_vu__ans_461,Có thể đóng phí bảo hiểm Manulife bằng thẻ tín dụng trên VNPT Money không?,"Hiện tại VNPT Money hỗ trợ thanh toán qua số dư Ví, Mobile Money hoặc Thẻ ATM nội địa/Tài khoản liên kết. Việc thanh toán bằng thẻ tín dụng quốc tế (Visa/Master) có thể chưa được hỗ trợ cho dịch vụ này.",,,active
dich_vu__ans_462,Biên lai thanh toán phí bảo hiểm có được dùng để khấu trừ thuế TNCN không?,"Biên lai điện tử xác nhận đã đóng phí. Để làm thủ tục khấu trừ thuế hoặc chứng từ hợp lệ, Quý khách nên yêu cầu Manulife xuất Hóa đơn GTGT điện tử gửi về email.",,,active
dich_vu__ans_463,Hướng dẫn sử dụng dịch vụ Cổng dịch vụ công,"Để sử dụng dịch vụ Cổng dịch vụ công, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Cổng dịch vụ công' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Tại mục 'Hành chính công', chọn Cổng Dịch vụ công.
2. Chọn loại dịch vụ cần thanh toán (Nộp thuế đất, Đổi giấy phép lái xe, Nộp phạt...).
3. Nhập Mã hồ sơ (được cấp trên Cổng Dịch vụ công Quốc gia).
4. Kiểm tra thông tin người nộp và số tiền, sau đó xác nhận thanh toán.",,,active
dich_vu__ans_464,Kiểm tra lịch sử giao dịch Cổng dịch vụ công,"Quý khách có thể xem lại chi tiết các giao dịch Cổng dịch vụ công đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_465,Lỗi thanh toán Cổng dịch vụ công bị treo,"Trong trường hợp thanh toán Cổng dịch vụ công bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_466,Dịch vụ Cổng dịch vụ công hỗ trợ nguồn tiền nào?,"Dịch vụ Cổng dịch vụ công trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_467,Thanh toán trên Cổng dịch vụ công có cần đăng nhập tài khoản Cổng DVCQG không?,"Có. Quý khách cần đăng nhập tài khoản trên Cổng Dịch vụ công Quốc gia trước để nộp hồ sơ, sau đó đến bước thanh toán mới chọn ví VNPT Money để quét mã QR hoặc liên kết thanh toán.",,,active
dich_vu__ans_468,Biên lai thanh toán Dịch vụ công có giá trị pháp lý không?,Biên lai điện tử thanh toán thành công qua VNPT Money được Cổng Dịch vụ công Quốc gia chấp nhận là chứng từ hợp lệ để hoàn tất hồ sơ thủ tục hành chính của Quý khách.,,,active
dich_vu__ans_469,"Lỗi ""Mã hồ sơ không tồn tại"" khi thanh toán?","Vui lòng kiểm tra lại chính xác Mã hồ sơ trên giấy hẹn hoặc tin nhắn. Lưu ý: Hồ sơ phải ở trạng thái ""Chờ thanh toán"" trên hệ thống Dịch vụ công thì mới có thể thực hiện giao dịch.",,,active
dich_vu__ans_470,"Hướng dẫn sử dụng dịch vụ Đóng BHYT, BHXH","Để sử dụng dịch vụ Đóng BHYT, BHXH, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Đóng BHYT, BHXH' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn Bảo hiểm xã hội (hoặc BHYT) trong mục Dịch vụ.
2. Chọn loại hình đóng: Gia hạn thẻ BHYT theo hộ gia đình hoặc Đóng BHXH tự nguyện.
3. Nhập Mã số BHXH của người cần đóng.
4. Chọn số tháng muốn gia hạn/đóng và xác nhận thanh toán.",,,active
dich_vu__ans_471,"Kiểm tra lịch sử giao dịch Đóng BHYT, BHXH","Quý khách có thể xem lại chi tiết các giao dịch Đóng BHYT, BHXH đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_472,"Lỗi thanh toán Đóng BHYT, BHXH bị treo","Trong trường hợp thanh toán Đóng BHYT, BHXH bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_473,"Dịch vụ Đóng BHYT, BHXH hỗ trợ nguồn tiền nào?","Dịch vụ Đóng BHYT, BHXH trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_474,Gia hạn thẻ BHYT qua app thì bao lâu được cập nhật?,"Sau khi đóng tiền thành công, hệ thống BHXH Việt Nam sẽ cập nhật giá trị thẻ trong vòng 24h-48h. Quý khách có thể kiểm tra hạn sử dụng mới trên ứng dụng VssID.",,,active
dich_vu__ans_475,Tôi có thể đóng BHXH tự nguyện cho người thân không?,Được. Quý khách chỉ cần nhập đúng Mã số BHXH của người thân. Lưu ý chọn đúng loại hình đóng (Gia hạn thẻ BHYT hay Đóng BHXH tự nguyện) để tránh nhầm lẫn.,,,active
dich_vu__ans_476,Mã số BHXH gồm bao nhiêu số?,"Mã số BHXH là dãy số định danh duy nhất gồm 10 chữ số, được in trên thẻ BHYT hoặc sổ BHXH của người tham gia.",,,active
dich_vu__ans_477,Hướng dẫn sử dụng dịch vụ Nộp thuế - lệ phí trước bạ,"Để sử dụng dịch vụ Nộp thuế - lệ phí trước bạ, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Nộp thuế - lệ phí trước bạ' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn Nộp thuế hoặc Lệ phí trước bạ.
2. Nhập Mã hồ sơ (được ghi trên Thông báo nộp thuế/lệ phí của Cơ quan Thuế).
3. Hệ thống hiển thị thông tin tài sản và số tiền phải nộp.
4. Chọn nguồn tiền (Ví/Ngân hàng) và xác nhận giao dịch.",,,active
dich_vu__ans_478,Kiểm tra lịch sử giao dịch Nộp thuế - lệ phí trước bạ,"Quý khách có thể xem lại chi tiết các giao dịch Nộp thuế - lệ phí trước bạ đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_479,Lỗi thanh toán Nộp thuế - lệ phí trước bạ bị treo,"Trong trường hợp thanh toán Nộp thuế - lệ phí trước bạ bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_480,Dịch vụ Nộp thuế - lệ phí trước bạ hỗ trợ nguồn tiền nào?,"Dịch vụ Nộp thuế - lệ phí trước bạ trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_481,Nộp lệ phí trước bạ ô tô xe máy qua app có cần ra Kho bạc nữa không?,"Không. Sau khi nộp thành công trên VNPT Money, dữ liệu sẽ được truyền sang Cổng Dịch vụ công/Cảnh sát giao thông. Quý khách có thể đến thẳng cơ quan CSGT để làm thủ tục đăng ký xe.",,,active
dich_vu__ans_482,Mã hồ sơ nộp lệ phí trước bạ lấy ở đâu?,Mã hồ sơ (thường gọi là Mã số hồ sơ khai lệ phí trước bạ) sẽ được Cơ quan Thuế cấp và gửi qua tin nhắn cho Chủ tài sản sau khi hoàn tất kê khai thuế (tại Chi cục thuế hoặc kê khai online).,,,active
dich_vu__ans_483,Nộp thuế đất phi nông nghiệp được không?,"Được. Quý khách chọn mục Nộp thuế cá nhân/Thuế đất, nhập Mã số thuế cá nhân hoặc Mã hồ sơ để tra cứu khoản phải nộp.",,,active
dich_vu__ans_484,Hướng dẫn sử dụng dịch vụ Nộp phạt giao thông,"Để sử dụng dịch vụ Nộp phạt giao thông, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Nộp phạt giao thông' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn Nộp phạt giao thông.
2. Nhập Số quyết định xử phạt (thường gồm dãy số và ký tự ghi trên biên bản phạt hoặc tin nhắn từ CSGT).
3. Kiểm tra đúng thông tin người vi phạm, lỗi vi phạm và số tiền.
4. Tiến hành thanh toán và lưu lại biên lai.",,,active
dich_vu__ans_485,Kiểm tra lịch sử giao dịch Nộp phạt giao thông,"Quý khách có thể xem lại chi tiết các giao dịch Nộp phạt giao thông đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_486,Lỗi thanh toán Nộp phạt giao thông bị treo,"Trong trường hợp thanh toán Nộp phạt giao thông bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_487,Dịch vụ Nộp phạt giao thông hỗ trợ nguồn tiền nào?,"Dịch vụ Nộp phạt giao thông trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_488,Nộp phạt xong thì bao giờ được trả lại giấy tờ xe?,"Nếu Quý khách chọn hình thức ""Thanh toán và nhận kết quả tại nhà"" trên Cổng Dịch vụ công, Bưu điện sẽ gửi trả giấy tờ xe về địa chỉ đăng ký sau 3-5 ngày làm việc. Nếu chọn ""Nhận tại cơ quan xử phạt"", Quý khách cần mang biên lai điện tử đến trụ sở CSGT để nhận lại giấy tờ.",,,active
dich_vu__ans_489,Số quyết định xử phạt lấy ở đâu?,"Số quyết định xử phạt là dãy số dài in ở góc trên bên trái của Quyết định xử phạt vi phạm hành chính (bản giấy) mà CSGT giao cho Quý khách, hoặc trong tin nhắn thông báo phạt nguội.",,,active
dich_vu__ans_490,Nộp phạt nguội qua app được không?,Được. Quý khách nhập Số quyết định xử phạt nguội để thanh toán. Dữ liệu sẽ được đồng bộ sang Cục CSGT để xóa lỗi vi phạm.,,,active
dich_vu__ans_491,Hướng dẫn sử dụng dịch vụ Nhận tiền kiều hối,"Để sử dụng dịch vụ Nhận tiền kiều hối, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Nhận tiền kiều hối' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn dịch vụ ""Kiều hối"" trong mục Tài chính.
2. Lựa chọn đơn vị chuyển tiền (ví dụ: RIA, Sacombank-SBR...).
3. Nhập Mã nhận tiền (Reference Number) và thông tin người nhận theo yêu cầu.
4. Xác nhận thông tin để tiền được chuyển trực tiếp vào tài khoản VNPT Money.",,,active
dich_vu__ans_492,Kiểm tra lịch sử giao dịch Nhận tiền kiều hối,"Quý khách có thể xem lại chi tiết các giao dịch Nhận tiền kiều hối đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_493,Lỗi thanh toán Nhận tiền kiều hối bị treo,"Trong trường hợp thanh toán Nhận tiền kiều hối bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_494,Dịch vụ Nhận tiền kiều hối hỗ trợ nguồn tiền nào?,"Dịch vụ Nhận tiền kiều hối trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_495,Nhận tiền kiều hối có mất phí không?,Người nhận tiền tại Việt Nam qua VNPT Money KHÔNG mất phí. Phí chuyển tiền thường do người gửi ở nước ngoài chi trả cho đối tác chuyển tiền.,,,active
dich_vu__ans_496,Tiền kiều hối về tài khoản là tiền Việt hay ngoại tệ?,Tiền nhận được trong ví VNPT Money sẽ được quy đổi sang Việt Nam Đồng (VND) theo tỷ giá hối đoái hiện hành của ngân hàng đối tác tại thời điểm giao dịch.,,,active
dich_vu__ans_497,Hạn mức nhận tiền kiều hối là bao nhiêu?,"Hạn mức phụ thuộc vào hạn mức số dư của Ví điện tử (tối đa 100 triệu đồng tại một thời điểm theo quy định). Nếu số tiền vượt quá hạn mức ví, giao dịch có thể không thực hiện được.",,,active
dich_vu__ans_498,Hướng dẫn sử dụng dịch vụ Điểm thanh toán,"Để sử dụng dịch vụ Điểm thanh toán, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Điểm thanh toán' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn sau để thực hiện giao dịch:
1. Chọn ""Tìm điểm giao dịch"" trên màn hình chính.
2. Sử dụng bộ lọc để tìm ""Điểm nạp/rút"" hoặc ""Điểm chấp nhận thanh toán"".
3. Hệ thống hiển thị bản đồ các điểm gần vị trí của Quý khách nhất.
4. Bấm vào điểm cụ thể để xem địa chỉ chi tiết và chỉ đường.",,,active
dich_vu__ans_499,Kiểm tra lịch sử giao dịch Điểm thanh toán,"Quý khách có thể xem lại chi tiết các giao dịch Điểm thanh toán đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_500,Lỗi thanh toán Điểm thanh toán bị treo,"Trong trường hợp thanh toán Điểm thanh toán bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_501,Dịch vụ Điểm thanh toán hỗ trợ nguồn tiền nào?,"Dịch vụ Điểm thanh toán trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
